soundFile,df,soa,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop2.thisRepN,mainLoop2.thisTrialN,mainLoop2.thisN,mainLoop2.thisIndex,thisRow.t,notes,instr.started,instrText.started,instrKey.started,instr.stopped,instrKey.keys,instrKey.rt,instrKey.duration,practice_intro.started,pracIntroText.started,pracIntroKey.started,practice_intro.stopped,pracIntroKey.keys,pracIntroKey.rt,pracIntroKey.duration,practice_trial_sound.started,fixation.started,fixation.stopped,stimSound.started,stimSound.stopped,practice_trial_sound.stopped,practice_trial_response.started,response.started,key_resp.started,practice_trial_response.stopped,practiceLoop.key_resp.keys,practiceLoop.key_resp.rt,practiceLoop.key_resp.duration,main_intro.started,main_text.started,start_key.started,main_intro.stopped,start_key.keys,start_key.rt,start_key.duration,main_trial_sound.started,fixation_2.started,fixation_2.stopped,stimSound_2.started,stimSound_2.stopped,main_trial_sound.stopped,main_trial_response.started,response_2.started,key_resp_2.started,main_trial_response.stopped,mainLoop.key_resp_2.keys,mainLoop.key_resp_2.rt,mainLoop.key_resp_2.duration,break_2.started,break_text.started,break_key.started,break_2.stopped,break_key.keys,break_key.rt,break_key.duration,main_trial_sound2.started,fixation_3.started,fixation_3.stopped,stimSound_3.started,stimSound_3.stopped,main_trial_sound2.stopped,main_trial_response2.started,response_3.started,key_resp_3.started,main_trial_response2.stopped,mainLoop2.key_resp_3.keys,mainLoop2.key_resp_3.rt,mainLoop2.key_resp_3.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
stimuli/stim_df4_soa0.18.wav,4,0.18,16,16,0,,,,1,0.8926715410198085,None,,,,,,,,0,16,16,5,,,,,285.47912400000496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.470451583009,285.47912400000496,286.1706631249981,286.2542798746765,294.9145904580073,294.9022790000017,294.9023717920063,294.9145904580073,294.9145904580073,295.816714332992,1,0.8926715410198085,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df12_soa0.18.wav,12,0.18,17,17,0,,,,1,0.9205948739836458,None,,,,,,,,0,17,17,17,,,,,295.84461562501383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.8361738329986,295.84461562501383,296.5379353330063,296.6208179166754,305.2811667500064,305.2679452080047,305.26800479201484,305.2811667500064,305.2811667500064,306.20650891700643,1,0.9205948739836458,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df12_soa0.09.wav,12,0.09,18,0,1,,,,1,0.828456791001372,None,,,,,,,,1,0,18,15,,,,,306.2283822919999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.21903120799107,306.2283822919999,306.91994324998814,307.01448787466893,311.348797499988,311.3413187499973,311.3413939170132,311.348797499988,311.348797499988,312.1828817499918,1,0.828456791001372,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df4_soa0.12.wav,4,0.12,19,1,1,,,,2,0.7275389569986146,None,,,,,,,,1,1,19,4,,,,,312.20594987500226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.19724375000806,312.20594987500226,312.90376979199937,312.9871336666731,318.76309416699223,318.7554166250047,318.755522958003,318.76309416699223,318.76309416699223,319.50026229201467,2,0.7275389569986146,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df4_soa0.18.wav,4,0.18,20,2,1,,,,1,0.6330766239843797,None,,,,,,,,1,2,20,5,,,,,319.52779520800686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.52080012499937,319.52779520800686,320.2203908750089,320.3042922496718,328.96461266701226,328.9517394579889,328.9518280829943,328.96461266701226,328.96461266701226,329.60592666699085,1,0.6330766239843797,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df2_soa0.12.wav,2,0.12,21,3,1,,,,2,0.5154183749982622,None,,,,,,,,1,3,21,1,,,,,329.62767033299315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.6204674170003,329.62767033299315,330.3212655420066,330.41459437465915,336.19796083300025,336.18263670799206,336.1826952919946,336.19796083300025,336.19796083300025,336.7160415420076,2,0.5154183749982622,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df8_soa0.12.wav,8,0.12,22,4,1,,,,1,0.6144985410210211,None,,,,,,,,1,4,22,10,,,,,336.7402307500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.73057891699136,336.7402307500015,337.4367250420037,337.5207954586697,343.2966709579923,343.2890373330156,343.2890929580026,343.2966709579923,343.2966709579923,343.916124957992,1,0.6144985410210211,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df4_soa0.09.wav,4,0.09,23,5,1,,,,1,0.8242117080080789,None,,,,,,,,1,5,23,3,,,,,343.9387034579995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.92839716700837,343.9387034579995,344.6313197920099,344.7212551666637,349.06402570800856,349.0491247079917,349.0491947499977,349.06402570800856,349.06402570800856,349.900477416988,1,0.8242117080080789,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df12_soa0.18.wav,12,0.18,24,6,1,,,,1,0.7117642909870483,None,,,,,,,,1,6,24,17,,,,,349.9284640419937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.92041774999234,349.9284640419937,350.62113904199214,350.7039754586624,359.36459170799935,359.3520370830083,359.35211616699235,359.36459170799935,359.36459170799935,360.08264400000917,1,0.7117642909870483,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df6_soa0.09.wav,6,0.09,25,7,1,,,,2,0.76437579098274,None,,,,,,,,1,7,25,6,,,,,360.104029582988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.09442050001235,360.104029582988,360.79782945799525,360.8870746666546,365.23082537500886,365.21561995800585,365.21568354198826,365.23082537500886,365.23082537500886,365.999410791992,2,0.76437579098274,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df8_soa0.09.wav,8,0.09,26,8,1,,,,1,1.7290925410052296,None,,,,,,,,1,8,26,9,,,,,366.0204688750091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.01079504200607,366.0204688750091,366.71449495799607,366.8040989586773,371.1397688750003,371.132572292001,371.1326641670021,371.1397688750003,371.1397688750003,372.8725902920123,1,1.7290925410052296,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df2_soa0.09.wav,2,0.09,27,9,1,,,,2,0.2277960829960648,None,,,,,,,,1,9,27,0,,,,,372.8952487919887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.8860184579971,372.8952487919887,373.58779129199684,373.6813169586569,378.0309234170127,378.00849899998866,378.0085792920145,378.0309234170127,378.0309234170127,378.26664399998845,2,0.2277960829960648,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df6_soa0.18.wav,6,0.18,28,10,1,,,,1,0.3597270830068737,None,,,,,,,,1,10,28,8,,,,,378.29523854199215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.28814016698743,378.29523854199215,378.987258417008,379.0710113746793,387.7315979170089,387.71954583300976,387.71962141699623,387.7315979170089,387.7315979170089,388.10048133300734,1,0.3597270830068737,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df8_soa0.18.wav,8,0.18,29,11,1,,,,1,0.48612995800795034,None,,,,,,,,1,11,29,11,,,,,388.1288784999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.12191833299585,388.1288784999924,388.8200397079927,388.90398762465725,397.5645745419897,397.5516094999912,397.55167499999516,397.5645745419897,397.5645745419897,398.05588620799244,1,0.48612995800795034,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df2_soa0.18.wav,2,0.18,30,12,1,,,,1,0.30137654099962674,None,,,,,,,,1,12,30,2,,,,,398.08736133298953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0780840830121,398.08736133298953,398.78117420800845,398.8645184996751,407.51893379198737,407.51223862500046,407.51229729200713,407.51893379198737,407.51893379198737,407.82253595799557,1,0.30137654099962674,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df10_soa0.18.wav,10,0.18,31,13,1,,,,2,0.32583224997506477,None,,,,,,,,1,13,31,14,,,,,407.8521649170143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.84468624999863,407.8521649170143,408.54693504198804,408.621909166661,417.2810812079988,417.2686399999948,417.2687050419918,417.2810812079988,417.2810812079988,417.61628095799824,2,0.32583224997506477,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df6_soa0.12.wav,6,0.12,32,14,1,,,,1,0.29371820797678083,None,,,,,,,,1,14,32,7,,,,,417.64075354201486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.6313108750037,417.64075354201486,418.33685541700106,418.4200608746653,424.19715745799476,424.1881679999933,424.1882562499959,424.19715745799476,424.19715745799476,424.4998327080102,1,0.29371820797678083,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df10_soa0.09.wav,10,0.09,33,15,1,,,,1,0.5360193749947939,None,,,,,,,,1,15,33,12,,,,,424.5199225420074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.51088062499184,424.5199225420074,425.2144415829971,425.3039816666608,429.6403400420095,429.6329222499917,429.63300291699125,429.6403400420095,429.6403400420095,430.18292566700256,1,0.5360193749947939,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df10_soa0.12.wav,10,0.12,34,16,1,,,,2,0.5735874160018284,None,,,,,,,,1,16,34,13,,,,,430.20684679198894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.1975653330155,430.20684679198894,430.9035534170107,430.987403249663,436.7638597500045,436.7550518749922,436.7551337920013,436.7638597500045,436.7638597500045,437.3397279579949,2,0.5735874160018284,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df12_soa0.12.wav,12,0.12,35,17,1,,,,2,0.614711707981769,None,,,,,,,,1,17,35,16,,,,,437.3647967920115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.3561886670068,437.3647967920115,438.0545109169907,438.14788445865656,443.92284029201255,443.91576637499384,443.9158509580011,443.92284029201255,443.92284029201255,444.5398119169986,2,0.614711707981769,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df6_soa0.12.wav,6,0.12,36,0,2,,,,1,0.3197388740081806,None,,,,,,,,2,0,36,7,,,,,444.5654723329935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.555722582998,444.5654723329935,445.2645760420128,445.34788579168185,451.1314453330124,451.1157949999906,451.11584737501107,451.1314453330124,451.1314453330124,451.456820041989,1,0.3197388740081806,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df4_soa0.18.wav,4,0.18,37,1,2,,,,2,0.44816299999365583,None,,,,,,,,2,1,37,5,,,,,451.48510600000736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.477645750012,451.48510600000736,452.18164295799215,452.2645419586663,460.9190139579878,460.91210099999444,460.9121645000123,460.9190139579878,460.9190139579878,461.37268983299145,2,0.44816299999365583,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df4_soa0.12.wav,4,0.12,38,2,2,,,,1,0.3202522080100607,None,,,,,,,,2,2,38,4,,,,,461.39936404200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.39006041700486,461.39936404200853,462.09747158299433,462.18119104166203,467.9646287499927,467.94919129199116,467.94927279200056,467.9646287499927,467.9646287499927,468.2898550830141,1,0.3202522080100607,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df12_soa0.09.wav,12,0.09,39,3,2,,,,1,0.5558771660143975,None,,,,,,,,2,3,39,15,,,,,468.31186024998897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.3037145829876,468.31186024998897,469.00321441699634,469.09791191667705,473.4335916250129,473.42571216699434,473.42577362500015,473.4335916250129,473.4335916250129,473.99983366701053,1,0.5558771660143975,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df4_soa0.09.wav,4,0.09,40,4,2,,,,2,0.4548422080115415,None,,,,,,,,2,4,40,3,,,,,474.0230752500065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0127426669933,474.0230752500065,474.72131749999244,474.8043439996584,479.1477625420084,479.13232633299776,479.1323792079929,479.1477625420084,479.1477625420084,479.6058869170083,2,0.4548422080115415,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df2_soa0.18.wav,2,0.18,41,5,2,,,,1,1.3647004989907146,None,,,,,,,,2,5,41,2,,,,,479.63552608300233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.6276422080118,479.63552608300233,480.33115033298964,480.41468599965833,489.069205125008,489.0622511249967,489.06231612499687,489.069205125008,489.069205125008,490.43962641700637,1,1.3647004989907146,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df8_soa0.18.wav,8,0.18,42,6,2,,,,1,0.5504960830148775,None,,,,,,,,2,6,42,11,,,,,490.46829158300534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.4610202499898,490.46829158300534,491.1644922080159,491.2479017086773,499.9028902919963,499.8957815830072,499.8958776250074,499.9028902919963,499.9028902919963,500.45664099999703,1,0.5504960830148775,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df10_soa0.12.wav,10,0.12,43,7,2,,,,2,0.625286498980131,None,,,,,,,,2,7,43,13,,,,,500.4813700829982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.4734322919976,500.4813700829982,501.1706113750115,501.26434958365667,507.0396778330032,507.0319716249942,507.03207695801393,507.0396778330032,507.0396778330032,507.67384829200455,2,0.625286498980131,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df2_soa0.09.wav,2,0.09,44,8,2,,,,1,0.9207872500119265,None,,,,,,,,2,8,44,0,,,,,507.69550900001195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.68851729200105,507.69550900001195,508.38670412500505,508.48091912467885,512.8166419999907,512.8091639580089,512.8092206250003,512.8166419999907,512.8166419999907,513.7402182079968,1,0.9207872500119265,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df6_soa0.09.wav,6,0.09,45,9,2,,,,2,0.7667942489788402,None,,,,,,,,2,9,45,6,,,,,513.7632963329961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.7542164580082,513.7632963329961,514.4535054579901,514.5472682496804,518.8833473749983,518.875371083006,518.875435916998,518.8833473749983,518.8833473749983,519.6558298330056,2,0.7667942489788402,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df12_soa0.18.wav,12,0.18,46,10,2,,,,1,0.34554341598413885,None,,,,,,,,2,10,46,17,,,,,519.6869282920088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.6780427499907,519.6869282920088,520.3811563749914,520.4645067916756,529.1194430420001,529.112227708014,529.1122895000153,529.1194430420001,529.1194430420001,529.4723523329885,1,0.34554341598413885,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df6_soa0.18.wav,6,0.18,47,11,2,,,,2,0.8899902910052333,None,,,,,,,,2,11,47,8,,,,,529.5034042079933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.4946259999997,529.5034042079933,530.1979881669977,530.281207458673,538.9369747079909,538.9293020830082,538.9294043749978,538.9369747079909,538.9369747079909,539.8326786670077,2,0.8899902910052333,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df8_soa0.09.wav,8,0.09,48,12,2,,,,1,0.5420529579860158,None,,,,,,,,2,12,48,9,,,,,539.8558579999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.8454914999893,539.8558579999954,540.5537012080022,540.6373246246696,544.9733774579945,544.9659160829906,544.9660112920101,544.9733774579945,544.9733774579945,545.5232343749958,1,0.5420529579860158,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df10_soa0.09.wav,10,0.09,49,13,2,,,,2,0.2932925829954911,None,,,,,,,,2,13,49,12,,,,,545.5477207080112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.5371102500067,545.5477207080112,546.237440708006,546.3312028336552,550.6666633329878,550.6590194999881,550.6590977919986,550.6666633329878,550.6666633329878,550.9661975420022,2,0.2932925829954911,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df12_soa0.12.wav,12,0.12,50,14,2,,,,1,0.5896921660169028,None,,,,,,,,2,14,50,16,,,,,550.9901410420134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.9808698330016,550.9901410420134,551.6875923750049,551.7708642496766,557.5473036250041,557.5389587499958,557.539023166988,557.5473036250041,557.5473036250041,558.1392101249949,1,0.5896921660169028,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df10_soa0.18.wav,10,0.18,51,15,2,,,,2,0.8066979990107939,None,,,,,,,,2,15,51,14,,,,,558.1684773750021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.161159500014,558.1684773750021,558.8638793329883,558.9473079166821,567.602357374999,567.5951385830122,567.5952099999995,567.602357374999,567.602357374999,568.4161835830018,2,0.8066979990107939,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df2_soa0.12.wav,2,0.12,52,16,2,,,,1,0.6835236659971997,None,,,,,,,,2,16,52,1,,,,,568.4397495000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.4318552500044,568.4397495000158,569.1370127499977,569.2206045416572,574.9970055000158,574.9887485830113,574.9888224999886,574.9970055000158,574.9970055000158,575.6893596670125,1,0.6835236659971997,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df8_soa0.12.wav,8,0.12,53,17,2,,,,1,0.358540457993513,None,,,,,,,,2,17,53,10,,,,,575.7141554169939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.7061304580129,575.7141554169939,576.4042026250099,576.4972441246539,582.2730746250018,582.2657271249918,582.2658282500051,582.2730746250018,582.2730746250018,582.6397401250142,1,0.358540457993513,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df12_soa0.12.wav,12,0.12,54,0,3,,,,2,0.9793257489800453,None,,,,,,,,3,0,54,16,,,,,582.6642815000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.654156500008,582.6642815000087,583.3541567499924,583.448003333677,589.2312887920125,589.215711375,589.2157677919895,589.2312887920125,589.2312887920125,590.2159645830106,2,0.9793257489800453,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df10_soa0.12.wav,10,0.12,55,1,3,,,,1,0.3277671249816194,None,,,,,,,,3,1,55,13,,,,,590.239328583004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.2303626670036,590.239328583004,590.9373114999908,591.0205902086784,596.7964439580101,596.7888887500158,596.7889924170158,596.7964439580101,596.7964439580101,597.132216500002,1,0.3277671249816194,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
stimuli/stim_df8_soa0.18.wav,8,0.18,56,2,3,,,,2,0.6324947910034098,None,,,,,,,,3,2,56,11,,,,,597.158595417015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.1503816670156,597.158595417015,597.8531717919977,597.9376072496564,606.5978414170095,606.5855897919973,606.5856692079979,606.5978414170095,606.5978414170095,607.2393858330033,2,0.6324947910034098,None,,,,,,,,,,,,,,,,,,,,,,,,,meg,001,2026-03-12_10h55.58.434,ASS_builder_online,,2025.1.1,None,2026-03-12 10h56.04.920449 +0900,
